stage,model,fold,split,architecture,activation,alpha,learning_rate_init,batch_size,max_iter,early_stopping,validation_fraction,n_iter_no_change,random_state,fit_time_seconds,score_time_seconds,convergence_warning_count,n_iter,final_loss,best_internal_validation_accuracy,trainable_parameter_count,tp,fn,fp,tn,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,predicted_positive_rate,observed_positive_rate
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.0001 seed=42,4,train,(32),relu,0.0001,0.001,64,500,True,0.15,20,42,0.46048310003243387,0.021330699906684458,0,47,0.38682249995879114,0.8168389955686853,1537,638,558,260,3051,0.818504548480142,0.7274593455078794,0.7104677060133631,0.5334448160535117,0.9214738749622471,0.609360076408787,0.8603538776693478,0.6891628928795488,0.19924561792766807,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.0001 seed=42,4,validation,(32),relu,0.0001,0.001,64,500,True,0.15,20,42,0.46048310003243387,0.021330699906684458,0,47,0.38682249995879114,0.8168389955686853,1537,171,128,79,749,0.8163265306122449,0.7382478632478633,0.684,0.5719063545150501,0.9045893719806763,0.6229508196721312,0.8606970901394342,0.6769398949032911,0.22182786157941436,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.0001 seed=42,5,train,(32),relu,0.0001,0.001,64,500,True,0.15,20,42,0.27265010005794466,0.018723299959674478,0,27,0.3933883888696667,0.7991137370753324,1537,612,584,276,3036,0.8092280390417036,0.7141861761426979,0.6891891891891891,0.5117056856187291,0.9166666666666666,0.5873320537428023,0.8488866370187259,0.6678821890469415,0.19698314108251996,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.0001 seed=42,5,validation,(32),relu,0.0001,0.001,64,500,True,0.15,20,42,0.27265010005794466,0.018723299959674478,0,27,0.3933883888696667,0.7991137370753324,1537,141,158,57,770,0.8090586145648313,0.701324042657306,0.7121212121212122,0.47157190635451507,0.9310761789600968,0.5674044265593562,0.8502181799064192,0.6513179339292893,0.17584369449378331,0.2655417406749556
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,1,train,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.35126680007670075,0.020791599992662668,0,29,0.3869629177195821,0.8330871491875923,3073,627,569,275,3036,0.8127357443976038,0.7205955066167402,0.6951219512195121,0.524247491638796,0.9169435215946844,0.5977121067683508,0.8558106453708072,0.684403948497292,0.20013312624805857,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,1,validation,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.35126680007670075,0.020791599992662668,0,29,0.3869629177195821,0.8330871491875923,3073,150,149,75,753,0.8012422360248447,0.705546265328874,0.6666666666666666,0.5016722408026756,0.9094202898550725,0.5725190839694656,0.8446108606789136,0.6388378680284814,0.19964507542147295,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,2,train,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.3039703000104055,0.01840870000887662,0,27,0.38965583276894583,0.8316100443131462,3073,688,508,334,2977,0.813179498557799,0.7371874839013363,0.6731898238747553,0.5752508361204013,0.8991241316822712,0.6203787195671776,0.8564471423419856,0.6796169031197127,0.22675837585977368,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,2,validation,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.3039703000104055,0.01840870000887662,0,27,0.38965583276894583,0.8316100443131462,3073,153,146,95,733,0.7861579414374446,0.6984856930509105,0.6169354838709677,0.5117056856187291,0.8852657004830918,0.5594149908592322,0.8248428739922123,0.63921020225597,0.22005323868677906,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,3,train,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.5173266000347212,0.018639000016264617,0,46,0.3677453973837032,0.7976366322008862,3073,699,497,310,3001,0.8209451963612159,0.7454104288027443,0.6927651139742319,0.5844481605351171,0.9063726970703715,0.6340136054421769,0.8693153408775249,0.6933222528695991,0.22387397381850455,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,3,validation,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.5173266000347212,0.018639000016264617,0,46,0.3677453973837032,0.7976366322008862,3073,165,134,81,747,0.8092280390417036,0.7270066889632107,0.6707317073170732,0.5518394648829431,0.9021739130434783,0.6055045871559633,0.8371907970206647,0.6800126206211882,0.21827861579414373,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,4,train,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.6758731999434531,0.019648100016638637,0,61,0.35482858941840795,0.7858197932053176,3073,650,546,236,3075,0.8264921233636565,0.7361003506099563,0.7336343115124153,0.5434782608695652,0.9287224403503473,0.6243996157540826,0.8742093346491728,0.7177269343518429,0.19658309296649656,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,4,validation,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.6758731999434531,0.019648100016638637,0,61,0.35482858941840795,0.7858197932053176,3073,167,132,73,755,0.8181011535048802,0.7351820884429581,0.6958333333333333,0.5585284280936454,0.9118357487922706,0.6196660482374768,0.8577605706622721,0.664072991826809,0.2129547471162378,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,5,train,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.44512539997231215,0.01946970005519688,0,42,0.37368671037789597,0.8094534711964549,3073,681,515,291,3021,0.821206743566992,0.7407678372352285,0.7006172839506173,0.5693979933110368,0.9121376811594203,0.6282287822878229,0.8636265409658604,0.6957778793002721,0.21561668145519078,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.0001 seed=42,5,validation,(64),relu,0.0001,0.001,64,500,True,0.15,20,42,0.44512539997231215,0.01946970005519688,0,42,0.37368671037789597,0.8094534711964549,3073,158,141,75,752,0.8081705150976909,0.7188694277175429,0.6781115879828327,0.5284280936454849,0.909310761789601,0.5939849624060151,0.8480020058801406,0.6572188273360431,0.2069271758436945,0.2655417406749556
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,1,train,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.249800999998115,0.016465900000184774,0,31,0.3996882854695129,0.8138847858197932,769,616,580,277,3034,0.8098513423563346,0.7156948208515448,0.6898096304591266,0.5150501672240803,0.9163394744790093,0.5897558640497846,0.8505848297304314,0.6734797361790262,0.19813623252717993,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,1,validation,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.249800999998115,0.016465900000184774,0,31,0.3996882854695129,0.8138847858197932,769,149,150,72,756,0.80301685891748,0.705685618729097,0.6742081447963801,0.4983277591973244,0.9130434782608695,0.573076923076923,0.8440696039939898,0.651030314169795,0.1960958296362023,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,2,train,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.25846549996640533,0.025824100011959672,0,27,0.39641030506604136,0.7991137370753324,769,657,539,312,2999,0.8111826048369204,0.7275498768168132,0.6780185758513931,0.5493311036789298,0.9057686499546964,0.6069284064665127,0.8516109774957094,0.6717308154151463,0.2149988906145995,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,2,validation,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.25846549996640533,0.025824100011959672,0,27,0.39641030506604136,0.7991137370753324,769,147,152,91,737,0.7843833185448092,0.690867707172055,0.6176470588235294,0.4916387959866221,0.8900966183574879,0.547486033519553,0.8212661367198231,0.631239840532698,0.2111801242236025,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,3,train,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.2830738000338897,0.016950499964877963,0,30,0.4024643904900077,0.8212703101920237,769,626,570,289,3022,0.8094075881961393,0.7180632815112087,0.6841530054644809,0.5234113712374582,0.9127151917849592,0.5930838465182378,0.8508103372865758,0.6651199691324932,0.2030175282893277,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,3,validation,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.2830738000338897,0.016950499964877963,0,30,0.4024643904900077,0.8212703101920237,769,149,150,74,754,0.8012422360248447,0.7044778892604979,0.6681614349775785,0.4983277591973244,0.9106280193236715,0.5708812260536399,0.8399576688801641,0.6844568115563691,0.19787045252883761,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,4,train,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.24166279996279627,0.019310500007122755,0,28,0.40887501633605955,0.8064992614475628,769,637,559,324,2987,0.8040825382737963,0.7173765314564101,0.6628511966701353,0.532608695652174,0.9021443672606463,0.5906351414000928,0.8435317210595271,0.6618119508550803,0.2132238739738185,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,4,validation,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.24166279996279627,0.019310500007122755,0,28,0.40887501633605955,0.8064992614475628,769,182,117,91,737,0.8154392191659272,0.7493961352657005,0.6666666666666666,0.6086956521739131,0.8900966183574879,0.6363636363636364,0.8611575622445189,0.6730989696191192,0.2422360248447205,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,5,train,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.25588210008572787,0.018824800034053624,0,32,0.40472228863971904,0.810930576070901,769,601,595,258,3054,0.8107808340727596,0.7123049052396879,0.69965075669383,0.5025083612040134,0.9221014492753623,0.5849148418491484,0.8483670911896336,0.6734246887616634,0.19055013309671695,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.001 seed=42,5,validation,(16),relu,0.001,0.001,64,500,True,0.15,20,42,0.25588210008572787,0.018824800034053624,0,32,0.40472228863971904,0.810930576070901,769,142,157,56,771,0.8108348134991119,0.7036008783813841,0.7171717171717171,0.47491638795986624,0.932285368802902,0.5714285714285714,0.8513950168437314,0.6576779100804007,0.17584369449378331,0.2655417406749556
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,1,train,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.24901669996324927,0.01666810002643615,0,25,0.3907745457155251,0.793205317577548,1537,663,533,326,2985,0.8094075881961393,0.7279440731159639,0.6703741152679474,0.5543478260869565,0.9015403201449713,0.6068649885583524,0.8458524539161546,0.6629240323965792,0.21943643221655204,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,1,validation,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.24901669996324927,0.01666810002643615,0,25,0.3907745457155251,0.793205317577548,1537,162,137,86,742,0.8021295474711624,0.7189706428836864,0.6532258064516129,0.5418060200668896,0.8961352657004831,0.5923217550274223,0.842817443006479,0.6420874311567811,0.22005323868677906,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,2,train,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.260114400065504,0.018359599984250963,0,25,0.3921495560542469,0.827178729689808,1537,705,491,355,2956,0.8122919902374085,0.7411232599554136,0.6650943396226415,0.5894648829431438,0.8927816369676835,0.625,0.851118547781844,0.6712929065178521,0.23518970490348348,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,2,validation,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.260114400065504,0.018359599984250963,0,25,0.3921495560542469,0.827178729689808,1537,153,146,106,722,0.7763975155279503,0.6918431809736157,0.5907335907335908,0.5117056856187291,0.8719806763285024,0.5483870967741935,0.8237219879469407,0.6301318376229242,0.22981366459627328,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,3,train,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.4846864999271929,0.018437699996866286,0,44,0.3769295240578162,0.7872968980797637,1537,638,558,266,3045,0.8171732859995563,0.7265532748343668,0.7057522123893806,0.5334448160535117,0.919661733615222,0.6076190476190476,0.8632973447179717,0.684501359102829,0.20057688040825383,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,3,validation,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.4846864999271929,0.018437699996866286,0,44,0.3769295240578162,0.7872968980797637,1537,159,140,64,764,0.8189884649511979,0.727238944630249,0.7130044843049327,0.5317725752508361,0.9227053140096618,0.6091954022988506,0.8420540287269965,0.6873455104623004,0.19787045252883761,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,4,train,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.34271420002914965,0.019091900088824332,0,37,0.3927907167176603,0.8168389955686853,1537,643,553,289,3022,0.813179498557799,0.72517030492258,0.6899141630901288,0.5376254180602007,0.9127151917849592,0.6043233082706767,0.8553901861535835,0.6800484318462667,0.20678943865098734,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,4,validation,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.34271420002914965,0.019091900088824332,0,37,0.3927907167176603,0.8168389955686853,1537,177,122,87,741,0.8145519077196096,0.7434503901895206,0.6704545454545454,0.5919732441471572,0.894927536231884,0.6287744227353463,0.8612383468243582,0.6764015991388085,0.23425022182786157,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,5,train,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.234194100019522,0.018836500006727874,0,27,0.39377720653934284,0.7991137370753324,1537,613,583,276,3036,0.809449866903283,0.7146042363433668,0.6895388076490439,0.5125418060200669,0.9166666666666666,0.5880095923261391,0.8489038037419415,0.6681013079689389,0.1972049689440994,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(32) activation=relu alpha=0.001 seed=42,5,validation,(32),relu,0.001,0.001,64,500,True,0.15,20,42,0.234194100019522,0.018836500006727874,0,27,0.39377720653934284,0.7991137370753324,1537,141,158,58,769,0.8081705150976909,0.7007194477359032,0.7085427135678392,0.47157190635451507,0.9298669891172914,0.5662650602409639,0.8501170770767533,0.6518435877119239,0.17673179396092362,0.2655417406749556
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,1,train,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.4025794999906793,0.020310799940489233,0,29,0.3869817641023628,0.8316100443131462,3073,628,568,277,3034,0.8125138673175061,0.7207115432595715,0.6939226519337016,0.5250836120401338,0.9163394744790093,0.5978105663969538,0.8557583720627199,0.6843032300772748,0.20079875748835146,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,1,validation,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.4025794999906793,0.020310799940489233,0,29,0.3869817641023628,0.8316100443131462,3073,150,149,77,751,0.7994676131322094,0.704338535860275,0.6607929515418502,0.5016722408026756,0.9070048309178744,0.5703422053231939,0.8444856445801625,0.639235209827751,0.20141969831410825,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,2,train,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.3320257000159472,0.022442399989813566,0,27,0.39019079950134794,0.8301329394387001,3073,689,507,331,2980,0.8140670068781894,0.7380585794387615,0.6754901960784314,0.5760869565217391,0.9000302023557838,0.621841155234657,0.8563562322409641,0.6795578666594174,0.22631462169957844,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,2,validation,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.3320257000159472,0.022442399989813566,0,27,0.39019079950134794,0.8301329394387001,3073,154,145,95,733,0.7870452528837621,0.700157933853586,0.6184738955823293,0.5150501672240803,0.8852657004830918,0.5620437956204379,0.824745932496405,0.6392711586002061,0.2209405501330967,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,3,train,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.5519776999717578,0.019735500100068748,0,46,0.3693817208325833,0.794682422451994,3073,694,502,306,3005,0.8207233192811183,0.7439241749150748,0.694,0.580267558528428,0.9075807913017215,0.6320582877959927,0.8692875627911018,0.6936103462384211,0.2218770800976259,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,3,validation,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.5519776999717578,0.019735500100068748,0,46,0.3693817208325833,0.794682422451994,3073,163,136,80,748,0.808340727595386,0.724266072092159,0.6707818930041153,0.5451505016722408,0.9033816425120773,0.6014760147601476,0.8368191879534035,0.6789211130191122,0.21561668145519078,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,4,train,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.6889369999989867,0.020396600011736155,0,61,0.35580970244106247,0.7858197932053176,3073,655,541,240,3071,0.8267140004437542,0.7375866044976258,0.7318435754189944,0.5476588628762542,0.9275143461189973,0.62649450023912,0.8744987318040908,0.7175276508392006,0.1985799866873752,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,4,validation,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.6889369999989867,0.020396600011736155,0,61,0.35580970244106247,0.7858197932053176,3073,164,135,71,757,0.8172138420585625,0.7313730955035302,0.6978723404255319,0.5484949832775919,0.9142512077294686,0.6142322097378277,0.857752492204288,0.6669829378810878,0.2085181898846495,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,5,train,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.574181400006637,0.018114999984391034,0,46,0.3721114276207911,0.8064992614475628,3073,676,520,280,3032,0.8225377107364685,0.7403381642512077,0.7071129707112971,0.5652173913043478,0.9154589371980676,0.6282527881040892,0.8660225611135346,0.7008223989046174,0.21206743566992015,0.2653061224489796
shallow_relu_screen,MLPClassifier hidden=(64) activation=relu alpha=0.001 seed=42,5,validation,(64),relu,0.001,0.001,64,500,True,0.15,20,42,0.574181400006637,0.018114999984391034,0,46,0.3721114276207911,0.8064992614475628,3073,156,143,74,753,0.8072824156305506,0.7161295410335944,0.6782608695652174,0.5217391304347826,0.9105199516324063,0.5897920604914934,0.8476744327120227,0.6591619774354828,0.20426287744227353,0.2655417406749556
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,1,train,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.2576386999571696,0.01867120002862066,0,31,0.40113456273322623,0.8168389955686853,769,617,579,277,3034,0.8100732194364322,0.7161128810522137,0.6901565995525727,0.5158862876254181,0.9163394744790093,0.5904306220095694,0.8506065471434532,0.6733966319303827,0.19835810960727757,0.2653649877967606
shallow_relu_screen,MLPClassifier hidden=(16) activation=relu alpha=0.01 seed=42,1,validation,(16),relu,0.01,0.001,64,500,True,0.15,20,42,0.2576386999571696,0.01867120002862066,0,31,0.40113456273322623,0.8168389955686853,769,149,150,73,755,0.8021295474711624,0.7050817539947976,0.6711711711711712,0.4983277591973244,0.9118357487922706,0.5719769673704415,0.8438514856284234,0.6502364060267101,0.19698314108251996,0.2653061224489796
